geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,geometry
SRBRGI5107626,Објановица,Objanovica,"5101","4","70629",2017/02/01 01:00:00+01,POINT(401792.0153999999 4883380.133099999)
SRBRGI5107627,Главица,Glavica,"5101","2","70629",2017/02/01 01:00:00+01,POINT(400670.17980000004 4883480.8401)
SRBRGI5107628,Плоча,Ploča,"5101","2","70629",2017/02/01 01:00:00+01,POINT(417492.28949999996 4881881.6953)
SRBRGI5107629,Мрамор,Mramor,"5101","2","70629",2017/02/01 01:00:00+01,POINT(417420.19049999956 4878067.9836)
SRBRGI5107630,Брежић,Brežić,"5101","2","70629",2017/02/01 01:00:00+01,POINT(414537.9462000001 4877571.6241999995)
SRBRGI5107631,Руст,Rust,"5101","2","70629",2017/02/01 01:00:00+01,POINT(407964.14499999955 4874374.9332)
SRBRGI5107632,Вис,Vis,"5101","2","70629",2017/02/01 01:00:00+01,POINT(409126.9911000002 4874704.3401)
SRBRGI5107633,Караула,Karaula,"5101","2","70629",2017/02/01 01:00:00+01,POINT(409261.2056999998 4874170.780200001)
SRBRGI5107634,Ала-баба,Ala-baba,"5101","3","70629",2017/02/01 01:00:00+01,POINT(414087.41390000004 4875291.822000001)
SRBRGI5107636,Главица,Glavica,"5101","3","70629",2017/02/01 01:00:00+01,POINT(418890.0739000002 4875352.9629999995)
SRBRGI5107637,Мали Субјел,Mali Subjel,"5101","2","70629",2017/02/01 01:00:00+01,POINT(418752.0229000002 4874026.5068)
SRBRGI5107638,Оштри врх,Oštri vrh,"5101","2","70629",2017/02/01 01:00:00+01,POINT(417028.3119999999 4872795.451199999)
SRBRGI5107639,Вис,Vis,"5101","2","70831",2017/02/01 01:00:00+01,POINT(421564.8063000003 4899820.2674)
SRBRGI5107640,Милавац,Milavac,"5101","2","70769",2017/02/01 01:00:00+01,POINT(437247.92650000006 4899475.161900001)
SRBRGI5107641,Голубов гроб,Golubov grob,"5101","3","70769",2017/02/01 01:00:00+01,POINT(433790.25650000013 4893442.451400001)
SRBRGI5107642,Спасојевина,Spasojevina,"5101","3","70831",2017/02/01 01:00:00+01,POINT(421218.7966 4891695.823000001)
SRBRGI5107643,Превија,Previja,"5101","2","70831",2017/02/01 01:00:00+01,POINT(424572.1326000001 4889641.8585)
SRBRGI5107644,Клик,Klik,"5101","2","70831",2017/02/01 01:00:00+01,POINT(431565.34860000014 4887049.2675)
SRBRGI5107645,Шиљак,Šiljak,"5101","3","70483",2017/02/01 01:00:00+01,POINT(434666.32660000026 4886650.6828000005)
SRBRGI5107646,Велики вис,Veliki vis,"5101","2","70483",2017/02/01 01:00:00+01,POINT(436994.1794999996 4886399.592700001)
SRBRGI5107647,Грашац,Grašac,"5101","2","70483",2017/02/01 01:00:00+01,POINT(438770.30900000036 4885033.788699999)
SRBRGI5107648,Вршак,Vršak,"5101","2","70483",2017/02/01 01:00:00+01,POINT(436993.6283 4882966.066)
SRBRGI5107649,Вршак,Vršak,"5101","2","70483",2017/02/01 01:00:00+01,POINT(435748.23220000044 4883367.5222)
SRBRGI5107650,Превој,Prevoj,"5101","2","70955",2017/02/01 01:00:00+01,POINT(422212.8272000002 4882106.383199999)
SRBRGI5107651,Весковића главица,Veskovića glavica,"5101","3","70483",2017/02/01 01:00:00+01,POINT(438945.3753000004 4880975.0228)
SRBRGI5107652,Караула,Karaula,"5101","3","70483",2017/02/01 01:00:00+01,POINT(429365.7196000004 4879048.0143)
SRBRGI5107653,Поглед,Pogled,"5101","5","70955",2017/02/01 01:00:00+01,POINT(421264.55869999994 4878313.441199999)
SRBRGI5107654,Борак,Borak,"5101","2","70955",2017/02/01 01:00:00+01,POINT(421506.2801999999 4872409.320900001)
SRBRGI5107655,Главица,Glavica,"5101","2","70483",2017/02/01 01:00:00+01,POINT(437851.13019999955 4872508.4186)
SRBRGI5107656,Старова чука,Starova čuka,"5101","2","70688",2017/02/01 01:00:00+01,POINT(528198.4479 4749436.5934999995)
SRBRGI5107657,Вујадиновића чука,Vujadinovića čuka,"5101","2","70688",2017/02/01 01:00:00+01,POINT(523413.6355999997 4752581.302200001)
SRBRGI5107658,Глоговица,Glogovica,"5101","2","70769",2017/02/01 01:00:00+01,POINT(452129.3103 4899507.1291000005)
SRBRGI5107659,Јелење,Jelenje,"5101","4","70769",2017/02/01 01:00:00+01,POINT(443157.09509999957 4897288.5493)
SRBRGI5107660,Камаљ,Kamalj,"5101","2","70769",2017/02/01 01:00:00+01,POINT(444064.3530000001 4897535.670600001)
SRBRGI5107661,Марковића главица,Markovića glavica,"5101","2","70769",2017/02/01 01:00:00+01,POINT(440561.0865000002 4895306.8160999995)
SRBRGI5107662,Бранчићка главица,Brančićka glavica,"5101","2","70769",2017/02/01 01:00:00+01,POINT(441708.05730000045 4895444.399900001)
SRBRGI5107663,Венац,Venac,"5101","2","70769",2017/02/01 01:00:00+01,POINT(446252.7703 4896501.544600001)
SRBRGI5107664,Гувништа,Guvništa,"5101","2","70769",2017/02/01 01:00:00+01,POINT(450686.2918999996 4894759.8717)
SRBRGI5107665,Вис,Vis,"5101","2","70483",2017/02/01 01:00:00+01,POINT(451500.68090000004 4895252.527000001)
SRBRGI5107666,Мали вис,Mali vis,"5101","2","70483",2017/02/01 01:00:00+01,POINT(450766.1962000001 4893802.6074)
SRBRGI5107667,Велики вис,Veliki vis,"5101","2","70483",2017/02/01 01:00:00+01,POINT(451320.4994999999 4893854.201199999)
SRBRGI5107668,Липет,Lipet,"5101","3","70483",2017/02/01 01:00:00+01,POINT(449460.44739999995 4893694.679199999)
SRBRGI5107669,Равна главица,Ravna glavica,"5101","3","70769",2017/02/01 01:00:00+01,POINT(444825.2137000002 4894496.698899999)
SRBRGI5107670,Велики рид,Veliki rid,"5101","2","70769",2017/02/01 01:00:00+01,POINT(445515.61209999956 4892979.4098000005)
SRBRGI5107671,Голубац,Golubac,"5101","2","70769",2017/02/01 01:00:00+01,POINT(443011.7559000002 4893577.302999999)
SRBRGI5107672,Камаљ,Kamalj,"5101","2","70769",2017/02/01 01:00:00+01,POINT(440749.9606999997 4893506.712200001)
SRBRGI5107673,Камаљ,Kamalj,"5101","2","70769",2017/02/01 01:00:00+01,POINT(440736.2023 4890954.2717)
SRBRGI5107674,Дудић,Dudić,"5101","2","70769",2017/02/01 01:00:00+01,POINT(442644.48699999973 4891238.1171)
SRBRGI5107675,Кик,Kik,"5101","2","70769",2017/02/01 01:00:00+01,POINT(443619.7430999996 4891175.9399)
SRBRGI5107676,Лисине,Lisine,"5101","2","70483",2017/02/01 01:00:00+01,POINT(448421.41110000014 4891144.1899999995)
SRBRGI5107677,Висока,Visoka,"5101","2","70483",2017/02/01 01:00:00+01,POINT(454917.7494999999 4892016.5009)
SRBRGI5107678,Вис,Vis,"5101","2","70483",2017/02/01 01:00:00+01,POINT(449986.1710000001 4888377.7673)
SRBRGI5107679,Главица,Glavica,"5101","2","70483",2017/02/01 01:00:00+01,POINT(451749.14630000014 4887876.5395)
SRBRGI5107680,Висока,Visoka,"5101","2","70483",2017/02/01 01:00:00+01,POINT(455448.4517999999 4888804.541099999)
SRBRGI5107681,Речица,Rečica,"5101","3","70483",2017/02/01 01:00:00+01,POINT(457722.6383999996 4888530.3879)
SRBRGI5107682,Велики кик,Veliki kik,"5101","3","70483",2017/02/01 01:00:00+01,POINT(447593.0230999999 4887289.6219999995)
SRBRGI5107683,Црни врх,Crni vrh,"5101","2","70483",2017/02/01 01:00:00+01,POINT(448483.34800000023 4887488.059900001)
SRBRGI5107684,Мали кик,Mali kik,"5101","2","70483",2017/02/01 01:00:00+01,POINT(447734.0462999996 4886561.2227)
SRBRGI5107685,Бојовића вис,Bojovića vis,"5101","2","70483",2017/02/01 01:00:00+01,POINT(446038.7252000002 4886999.6381)
SRBRGI5107686,Кичер,Kičer,"5101","4","70483",2017/02/01 01:00:00+01,POINT(447820.03610000014 4885992.014599999)
SRBRGI5107687,Голубац,Golubac,"5101","3","70483",2017/02/01 01:00:00+01,POINT(451681.5384999998 4886906.2841)
SRBRGI5107688,Васова главица,Vasova glavica,"5101","2","70483",2017/02/01 01:00:00+01,POINT(458818.77639999986 4885745.9956)
SRBRGI5107689,Превила,Previla,"5101","2","70483",2017/02/01 01:00:00+01,POINT(455794.5828 4885618.334000001)
SRBRGI5107691,Стражевица,Straževica,"5101","4","70483",2017/02/01 01:00:00+01,POINT(447613.7818999998 4884062.4485)
SRBRGI5107692,Кеља,Kelja,"5101","3","70483",2017/02/01 01:00:00+01,POINT(449317.96669999976 4883515.024599999)
SRBRGI5107693,Корнет,Kornet,"5101","3","70483",2017/02/01 01:00:00+01,POINT(446235.8953999998 4884151.629899999)
SRBRGI5107694,Главица,Glavica,"5101","2","70483",2017/02/01 01:00:00+01,POINT(447813.3443 4882578.414000001)
SRBRGI5107695,Главица,Glavica,"5101","2","70483",2017/02/01 01:00:00+01,POINT(446538.48000000045 4881347.107100001)
SRBRGI5107696,Клик,Klik,"5101","2","70483",2017/02/01 01:00:00+01,POINT(448139.08029999956 4881467.492699999)
SRBRGI5107697,Плоче,Ploče,"5101","3","70483",2017/02/01 01:00:00+01,POINT(455225.42980000004 4881117.4746)
SRBRGI5107698,Додовина,Dodovina,"5101","2","70483",2017/02/01 01:00:00+01,POINT(456429.28639999963 4880884.9055)
SRBRGI5107699,Медвед,Medved,"5101","2","70483",2017/02/01 01:00:00+01,POINT(457510.7728000004 4880687.3935)
SRBRGI5107700,Чортан,Čortan,"5101","3","70483",2017/02/01 01:00:00+01,POINT(456062.4573999997 4877903.3926)
SRBRGI5107701,Кик,Kik,"5101","2","70483",2017/02/01 01:00:00+01,POINT(452928.9024 4877645.4233)
SRBRGI5107702,Стражевица,Straževica,"5101","3","70483",2017/02/01 01:00:00+01,POINT(450953.80590000004 4878557.51)
SRBRGI5107703,Злоступ,Zlostup,"5101","2","70483",2017/02/01 01:00:00+01,POINT(450627.62710000016 4879317.289100001)
SRBRGI5107704,Орлова главица,Orlova glavica,"5101","3","70483",2017/02/01 01:00:00+01,POINT(446829.0845999997 4880124.7107)
SRBRGI5107705,Руј,Ruj,"5101","2","70483",2017/02/01 01:00:00+01,POINT(449319.0833999999 4875857.766899999)
SRBRGI5107706,Кремен,Kremen,"5101","5","70483",2017/02/01 01:00:00+01,POINT(439585.4841 4876988.2456)
SRBRGI5107707,Главица,Glavica,"5101","2","70483",2017/02/01 01:00:00+01,POINT(449147.61099999957 4874803.841)
SRBRGI5107708,Чука,Čuka,"5101","2","70483",2017/02/01 01:00:00+01,POINT(454057.7087000003 4874482.8018)
SRBRGI5107709,Вис,Vis,"5101","2","70483",2017/02/01 01:00:00+01,POINT(448147.7651000004 4873107.990900001)
SRBRGI5107710,Орловац,Orlovac,"5101","4","71242",2017/02/01 01:00:00+01,POINT(440235.3847000003 4872688.361)
SRBRGI5107711,Вис,Vis,"5101","2","70483",2017/02/01 01:00:00+01,POINT(439825.2357000001 4872997.6154)
SRBRGI5107712,Чукара,Čukara,"5101","2","70033",2017/02/01 01:00:00+01,POINT(462821.42819999997 4899683.0383)
SRBRGI5107713,Прокоп,Prokop,"5101","4","71153",2017/02/01 01:00:00+01,POINT(470216.2605999997 4897300.2733)
SRBRGI5107714,Клик,Klik,"5101","4","70033",2017/02/01 01:00:00+01,POINT(460251.9001000002 4897985.413000001)
SRBRGI5107715,Липар,Lipar,"5101","2","70033",2017/02/01 01:00:00+01,POINT(461400.03529999964 4896389.8665)
SRBRGI5107716,Стража,Straža,"5101","2","71153",2017/02/01 01:00:00+01,POINT(476321.68319999985 4893883.6401)
SRBRGI5107717,Јабуковац,Jabukovac,"5101","2","71153",2017/02/01 01:00:00+01,POINT(464936.0044999998 4894168.7555)
SRBRGI5107718,Лисац,Lisac,"5101","3","70033",2017/02/01 01:00:00+01,POINT(463692.9896 4894841.856899999)
SRBRGI5107719,Блажибрдо,Blažibrdo,"5101","3","71153",2017/02/01 01:00:00+01,POINT(469128.77689999994 4892676.767200001)
SRBRGI5107720,Главица,Glavica,"5101","2","71153",2017/02/01 01:00:00+01,POINT(467632.5248999996 4891904.706)
SRBRGI5107721,Окапак,Okapak,"5101","4","71153",2017/02/01 01:00:00+01,POINT(465302.23539999966 4891152.438999999)
SRBRGI5107722,Дрењак,Drenjak,"5101","3","71153",2017/02/01 01:00:00+01,POINT(466338.87509999983 4890833.3507)
SRBRGI5107723,Главица,Glavica,"5101","2","71153",2017/02/01 01:00:00+01,POINT(463611.34609999973 4890333.6842)
SRBRGI5107724,Метаљка,Metaljka,"5101","4","70483",2017/02/01 01:00:00+01,POINT(460508.6242000004 4890143.554300001)
SRBRGI5107725,Главица,Glavica,"5101","2","70645",2017/02/01 01:00:00+01,POINT(468767.4330000002 4888365.9035)
SRBRGI5107726,Чука,Čuka,"5101","3","70645",2017/02/01 01:00:00+01,POINT(469311.41750000045 4887938.335999999)
SRBRGI5107727,Чукар,Čukar,"5101","2","70645",2017/02/01 01:00:00+01,POINT(468082.3371000001 4887173.578400001)
SRBRGI5107728,Вис,Vis,"5101","2","70645",2017/02/01 01:00:00+01,POINT(470050.50380000006 4887849.3652)
SRBRGI5107729,Ћувик,Ćuvik,"5101","2","70645",2017/02/01 01:00:00+01,POINT(470755.68599999975 4886709.736400001)
SRBRGI5107730,Доњи Вучјак,Donji Vučjak,"5101","3","70645",2017/02/01 01:00:00+01,POINT(477689.00019999966 4886783.0789)
SRBRGI5107731,Рт,Rt,"5101","2","70645",2017/02/01 01:00:00+01,POINT(477028.5990000004 4886764.2937)
SRBRGI5107732,Превоје,Prevoje,"5101","2","70645",2017/02/01 01:00:00+01,POINT(470181.6094000004 4886190.499299999)
SRBRGI5107733,Павитлија,Pavitlija,"5101","3","70645",2017/02/01 01:00:00+01,POINT(466072.46329999994 4886953.7709)
SRBRGI5107734,Марјанац,Marjanac,"5101","2","70483",2017/02/01 01:00:00+01,POINT(462996.1468000002 4887352.4988)
SRBRGI5107735,Вијуљ,Vijulj,"5101","2","70483",2017/02/01 01:00:00+01,POINT(460930.8755999999 4887622.0568)
SRBRGI5107736,Грачац,Gračac,"5101","2","70645",2017/02/01 01:00:00+01,POINT(468302.93180000037 4884432.542400001)
SRBRGI5107737,Увлака,Uvlaka,"5101","4","70645",2017/02/01 01:00:00+01,POINT(465463.28550000023 4884248.1274999995)
SRBRGI5107738,Бојов лаз,Bojov laz,"5101","2","70483",2017/02/01 01:00:00+01,POINT(462219.5533999996 4885543.529999999)
SRBRGI5107739,Клик,Klik,"5101","2","70483",2017/02/01 01:00:00+01,POINT(460893.63570000045 4884630.0984000005)
SRBRGI5107740,Градине,Gradine,"5101","2","70483",2017/02/01 01:00:00+01,POINT(462241.28249999974 4882856.383400001)
SRBRGI5107741,Суви грмови,Suvi grmovi,"5101","4","70483",2017/02/01 01:00:00+01,POINT(462317.6150000002 4882304.858200001)
SRBRGI5107742,Вис,Vis,"5101","2","70483",2017/02/01 01:00:00+01,POINT(462979.6037999997 4882254.0581)
SRBRGI5107743,Доњи Дреновац,Donji Drenovac,"5101","2","70831",2017/02/01 01:00:00+01,POINT(426117.18989999965 4891548.4120000005)
SRBRGI5107744,Илића лаз,Ilića laz,"5101","2","70483",2017/02/01 01:00:00+01,POINT(460946.4310999997 4881022.6186999995)
SRBRGI5107745,Превоје,Prevoje,"5101","2","70483",2017/02/01 01:00:00+01,POINT(463500.9883000003 4880167.0868)
SRBRGI5107746,Осјачка глава,Osjačka glava,"5101","3","70483",2017/02/01 01:00:00+01,POINT(466633.9422000004 4880954.645500001)
SRBRGI5107747,Лекина главица,Lekina glavica,"5101","3","70599",2017/02/01 01:00:00+01,POINT(469971.88040000014 4874693.1515)
SRBRGI5107748,Мали врх,Mali vrh,"5101","3","70483",2017/02/01 01:00:00+01,POINT(460670.9639999997 4874018.991699999)
SRBRGI5107749,Крушик,Krušik,"5101","3","70483",2017/02/01 01:00:00+01,POINT(465793.96910000034 4872243.3035)
SRBRGI5107750,Запис,Zapis,"5101","4","70599",2017/02/01 01:00:00+01,POINT(476907.65419999976 4874070.7564)
SRBRGI5107751,Сугреб,Sugreb,"5101","2","71013",2017/02/01 01:00:00+01,POINT(493041.72860000003 4895235.1008)
SRBRGI5107752,Голиш,Goliš,"5101","2","70076",2017/02/01 01:00:00+01,POINT(498479.3074000003 4887048.0437)
SRBRGI5107753,Џебељ,Džebelj,"5101","2","70076",2017/02/01 01:00:00+01,POINT(497927.38549999986 4886363.8299)
SRBRGI5107754,Главица,Glavica,"5101","2","70645",2017/02/01 01:00:00+01,POINT(483980.3761999998 4881310.5956999995)
SRBRGI5107755,Оврш,Ovrš,"5101","2","70645",2017/02/01 01:00:00+01,POINT(483196.14969999995 4880706.5506)
SRBRGI5107756,Мораљка,Moraljka,"5101","3","70645",2017/02/01 01:00:00+01,POINT(484199.4517000001 4880656.544199999)
SRBRGI5107757,Градина,Gradina,"5101","2","70645",2017/02/01 01:00:00+01,POINT(484694.75270000007 4879859.617699999)
SRBRGI5107758,Дрезга,Drezga,"5101","4","70645",2017/02/01 01:00:00+01,POINT(482634.43819999974 4881480.1939)
SRBRGI5107759,Иванић,Ivanić,"5101","2","70645",2017/02/01 01:00:00+01,POINT(481852.4826999996 4882073.964199999)
SRBRGI5107760,Милојчина глава,Milojčina glava,"5101","2","70645",2017/02/01 01:00:00+01,POINT(482605.0915000001 4882331.139699999)
SRBRGI5107761,Лак,Lak,"5101","2","70645",2017/02/01 01:00:00+01,POINT(482416.04640000034 4879007.4372000005)
SRBRGI5107762,Китица,Kitica,"5101","2","70645",2017/02/01 01:00:00+01,POINT(485465.90440000035 4878137.485300001)
SRBRGI5107763,Бојовска главица,Bojovska glavica,"5101","2","70645",2017/02/01 01:00:00+01,POINT(485779.19820000045 4875696.686000001)
SRBRGI5107764,Богосављевица,Bogosavljevica,"5101","2","70645",2017/02/01 01:00:00+01,POINT(482633.8694000002 4874827.528100001)
SRBRGI5107765,Станкова глава,Stankova glava,"5101","2","70645",2017/02/01 01:00:00+01,POINT(483560.38900000043 4875316.214400001)
SRBRGI5107766,Тићин чукар,Tićin čukar,"5101","2","70726",2017/02/01 01:00:00+01,POINT(563961.3125 4736987.8334)
SRBRGI5107767,Драњчука,Dranjčuka,"5101","2","70050",2017/02/01 01:00:00+01,POINT(606174.6771 4762554.6041)
SRBRGI5107768,Ракина глава,Rakina glava,"5101","2","70645",2017/02/01 01:00:00+01,POINT(482995.06159999967 4876328.8827)
SRBRGI5107769,Симина глава,Simina glava,"5101","2","70645",2017/02/01 01:00:00+01,POINT(482784.93790000025 4877161.6329)
SRBRGI5107770,Шиљигарник,Šiljigarnik,"5101","2","70645",2017/02/01 01:00:00+01,POINT(497758.69770000037 4873051.6974)
SRBRGI5107771,Чукара,Čukara,"5101","2","70599",2017/02/01 01:00:00+01,POINT(482195.1342000002 4872760.655099999)
SRBRGI5107772,Мали црни врх,Mali crni vrh,"5101","2","70912",2017/02/01 01:00:00+01,POINT(536401.0169000002 4897771.205399999)
SRBRGI5107773,Велики грабар,Veliki grabar,"5101","2","70491",2017/02/01 01:00:00+01,POINT(535724.6080999998 4895460.1976)
SRBRGI5107774,Ђуришљевица,Đurišljevica,"5101","2","70491",2017/02/01 01:00:00+01,POINT(533975.0472999997 4890874.298)
SRBRGI5107775,Горуњар,Gorunjar,"5101","2","71048",2017/02/01 01:00:00+01,POINT(523106.2070000004 4884942.239399999)
SRBRGI5107776,Доловски вис,Dolovski vis,"5101","2","70491",2017/02/01 01:00:00+01,POINT(527300.0706000002 4880506.769300001)
SRBRGI5107777,Станојева глава,Stanojeva glava,"5101","2","70491",2017/02/01 01:00:00+01,POINT(529574.6098999996 4878682.1219999995)
SRBRGI5107778,Мала Миовица,Mala Miovica,"5101","2","70521",2017/02/01 01:00:00+01,POINT(517274.80069999956 4919833.483999999)
SRBRGI5107779,Старац,Starac,"5101","4","70521",2017/02/01 01:00:00+01,POINT(517963.90940000024 4916266.364499999)
SRBRGI5107780,Ђурђевица,Đurđevica,"5101","3","70386",2017/02/01 01:00:00+01,POINT(501196.43620000035 4906215.4409)
SRBRGI5107781,Увин чукар,Uvin čukar,"5101","2","70912",2017/02/01 01:00:00+01,POINT(538943.6897999998 4926846.3935)
SRBRGI5107782,Приод,Priod,"5101","2","70912",2017/02/01 01:00:00+01,POINT(529705.0828 4923282.5813)
SRBRGI5107783,Појењ,Pojenj,"5101","2","70912",2017/02/01 01:00:00+01,POINT(537627.9474 4924379.612)
SRBRGI5107784,Светлица,Svetlica,"5101","2","70912",2017/02/01 01:00:00+01,POINT(531390.1623 4917870.446599999)
SRBRGI5107785,Ђула,Đula,"5101","5","70912",2017/02/01 01:00:00+01,POINT(524948.5374999996 4915942.5122)
SRBRGI5107786,Умка,Umka,"5101","2","70912",2017/02/01 01:00:00+01,POINT(529691.9308000002 4910400.803099999)
SRBRGI5107787,Васина глава,Vasina glava,"5101","2","70912",2017/02/01 01:00:00+01,POINT(538495.2975000003 4900718.0922)
SRBRGI5107788,Пицка глава,Picka glava,"5101","4","70912",2017/02/01 01:00:00+01,POINT(538298.5794000002 4899876.1862)
SRBRGI5107789,Погледић,Pogledić,"5101","2","70912",2017/02/01 01:00:00+01,POINT(533342.5367 4915956.2816)
SRBRGI5107790,Мала Соколица,Mala Sokolica,"5101","2","70491",2017/02/01 01:00:00+01,POINT(539166.8014000002 4885128.6237)
SRBRGI5107791,Вис,Vis,"5101","3","70947",2017/02/01 01:00:00+01,POINT(513689.6863000002 4931134.3696)
SRBRGI5107792,Арсин рт,Arsin rt,"5101","4","70394",2017/02/01 01:00:00+01,POINT(538852.2528999997 4951011.6511)
SRBRGI5107793,Дошор,Došor,"5101","2","70394",2017/02/01 01:00:00+01,POINT(536629.4507999998 4951572.271299999)
SRBRGI5107794,Прокоп,Prokop,"5101","3","70475",2017/02/01 01:00:00+01,POINT(546890.3139000004 4950965.3683)
SRBRGI5107795,Липовача,Lipovača,"5101","3","70475",2017/02/01 01:00:00+01,POINT(545380.0913000004 4947181.9679000005)
SRBRGI5107796,Лесковац,Leskovac,"5101","3","70475",2017/02/01 01:00:00+01,POINT(546336.8263999997 4947278.805600001)
SRBRGI5107797,Чука,Čuka,"5101","2","70475",2017/02/01 01:00:00+01,POINT(550213.9722999996 4942079.005000001)
SRBRGI5107798,Мала Караула,Mala Karaula,"5101","2","70696",2017/02/01 01:00:00+01,POINT(540086.8991999999 4933582.2008)
SRBRGI5107799,Чукерац,Čukerac,"5101","2","70696",2017/02/01 01:00:00+01,POINT(546815.0022999998 4933239.697000001)
SRBRGI5107800,Шумећа,Šumeća,"5102","4","70696",2017/02/01 01:00:00+01,POINT(554421.7884 4931588.869999999)
SRBRGI5107801,Стење,Stenje,"5101","2","70696",2017/02/01 01:00:00+01,POINT(551389.6076999996 4930018.1348)
SRBRGI5107802,Сеоски чукар,Seoski čukar,"5101","2","70912",2017/02/01 01:00:00+01,POINT(539485.4506000001 4927791.3971)
SRBRGI5107803,Чукар Сипонице,Čukar Siponice,"5101","2","70912",2017/02/01 01:00:00+01,POINT(540821.7093000002 4927653.8135)
SRBRGI5107804,Врх Сува,Vrh Suva,"5101","2","70475",2017/02/01 01:00:00+01,POINT(571027.6294 4942393.6483)
SRBRGI5107805,Врх Турска,Vrh Turska,"5101","4","70475",2017/02/01 01:00:00+01,POINT(566856.7799000004 4939646.636)
SRBRGI5107806,Писарски,Pisarski,"5101","3","70475",2017/02/01 01:00:00+01,POINT(564355.6722999997 4940217.9717999995)
SRBRGI5107807,Курматура,Kurmatura,"5105","3","70785",2017/02/01 01:00:00+01,POINT(578767.0262000002 4935370.557399999)
SRBRGI5107808,Чука,Čuka,"5101","3","70394",2017/02/01 01:00:00+01,POINT(530894.6936999997 4956071.0978)
SRBRGI5107809,Гавран,Gavran,"5101","2","70122",2017/02/01 01:00:00+01,POINT(470928.01719999965 4943113.5232)
SRBRGI5107810,Вис,Vis,"5101","2","70254",2017/02/01 01:00:00+01,POINT(449668.67229999974 4951717.1326)
SRBRGI5107811,Чупин чот,Čupin čot,"5101","3","70106",2017/02/01 01:00:00+01,POINT(459524.5535000004 4945136.9318)
SRBRGI5107812,Вис,Vis,"5101","2","70106",2017/02/01 01:00:00+01,POINT(459847.7428000001 4944210.111099999)
SRBRGI5107813,Котлине,Kotline,"5101","2","70254",2017/02/01 01:00:00+01,POINT(449130.7734000003 4943333.774)
SRBRGI5107814,Табаковића вис,Tabakovića vis,"5101","2","70254",2017/02/01 01:00:00+01,POINT(449674.7577999998 4943010.981899999)
SRBRGI5107815,Вис,Vis,"5101","2","70092",2017/02/01 01:00:00+01,POINT(442872.3728 4937213.684699999)
SRBRGI5107816,Кик,Kik,"5101","4","70637",2017/02/01 01:00:00+01,POINT(409238.43769999966 4932346.0649999995)
SRBRGI5107817,Вис,Vis,"5101","2","70637",2017/02/01 01:00:00+01,POINT(402095.9523 4934005.3409)
SRBRGI5107818,Јастребовац,Jastrebovac,"5101","3","71269",2017/02/01 01:00:00+01,POINT(383305.69600000046 4943511.3421)
SRBRGI5107819,Вис,Vis,"5101","2","70092",2017/02/01 01:00:00+01,POINT(449542.44930000044 4934851.3038)
SRBRGI5107820,Главица,Glavica,"5101","2","0",2019/10/14 14:25:06+02,POINT(457585.71050000004 4931931.7530000005)
SRBRGI5107821,Караула,Karaula,"5101","2","70092",2017/02/01 01:00:00+01,POINT(451427.6534000002 4928650.1635)
SRBRGI5107822,Вис,Vis,"5101","2","70092",2017/02/01 01:00:00+01,POINT(453550.4872000003 4927372.742699999)
SRBRGI5107823,Чотић,Čotić,"5101","2","71269",2017/02/01 01:00:00+01,POINT(388249.5778000001 4938887.606799999)
SRBRGI5107824,Коњуша,Konjuša,"5101","4","71269",2017/02/01 01:00:00+01,POINT(383312.3104999997 4938722.639)
SRBRGI5107825,Главичурак,Glavičurak,"5101","4","70734",2017/02/01 01:00:00+01,POINT(382484.1377999997 4937270.294199999)
SRBRGI5107826,Каћиновац,Kaćinovac,"5101","4","71269",2017/02/01 01:00:00+01,POINT(391014.0571999997 4934903.988399999)
SRBRGI5107827,Бобија,Bobija,"5101","2","71269",2017/02/01 01:00:00+01,POINT(389529.5761000002 4934206.181600001)
SRBRGI5107828,Кичер,Kičer,"5101","2","70734",2017/02/01 01:00:00+01,POINT(383867.4924999997 4934590.285800001)
SRBRGI5107829,Главица,Glavica,"5101","2","70408",2017/02/01 01:00:00+01,POINT(395188.24230000004 4932211.279999999)
SRBRGI5107830,Главица,Glavica,"5101","2","71269",2017/02/01 01:00:00+01,POINT(389040.5039999997 4932646.917199999)
SRBRGI5107831,Бобија,Bobija,"5101","3","70637",2017/02/01 01:00:00+01,POINT(391725.23649999965 4930791.429199999)
SRBRGI5107832,Главица,Glavica,"5101","2","71269",2017/02/01 01:00:00+01,POINT(380916.4763000002 4945406.6712)
SRBRGI5107833,Црни рт,Crni rt,"5101","2","71269",2017/02/01 01:00:00+01,POINT(383383.1914999997 4943880.0222)
SRBRGI5107834,Стојчина чука,Stojčina čuka,"5101","2","70050",2017/02/01 01:00:00+01,POINT(600201.0730999997 4765328.3332)
SRBRGI5107835,Ајетовска чука,Ajetovska čuka,"5101","2","70726",2017/02/01 01:00:00+01,POINT(563496.8541000001 4732101.8958)
SRBRGI5107836,Иванкова чука,Ivankova čuka,"5101","2","70432",2017/02/01 01:00:00+01,POINT(566643.2083 4730712.9583)
SRBRGI5107837,Србина чука,Srbina čuka,"5101","2","70939",2017/02/01 01:00:00+01,POINT(614471.8853000002 4792615.198000001)
SRBRGI5107838,Брачинац,Bračinac,"5101","2","71269",2017/02/01 01:00:00+01,POINT(386669.98450000025 4942500.217599999)
SRBRGI5107839,Ђунис,Đunis,"5101","2","71269",2017/02/01 01:00:00+01,POINT(387763.24509999994 4943257.4564)
