geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,shape_length,geometry
SRBRGI5006795,Молитва,Molitva,"5003","3","70874",2017/02/01 01:00:00+01,474.341649025257,"MULTILINESTRING((466908 4775432,467382 4775414))"
SRBRGI5006796,Жљеб,Žljeb,"5002","3","70874",2017/02/01 01:00:00+01,317.707719126092,"MULTILINESTRING((465698.6895000003 4775083.005100001,465844.2105999999 4775175.6095,465916.97119999956 4775301.286800001))"
SRBRGI5006797,Клисура,Klisura,"5009","3","70874",2017/02/01 01:00:00+01,429.35533069941,"MULTILINESTRING((464020 4779207,464445 4779146))"
SRBRGI5006798,Венац,Venac,"5002","3","70939",2017/02/01 01:00:00+01,1233.98317098857,"MULTILINESTRING((640624 4770195,641279 4770030,641835 4770083))"
SRBRGI5006799,Валасек,Valasek,"5003","3","70939",2017/02/01 01:00:00+01,736.153455566163,"MULTILINESTRING((633022.9187000003 4767357.1818,633353.6485000001 4767545.697799999,633605.0032000002 4767797.0525))"
SRBRGI5006800,Големи сип,Golemi sip,"5002","3","70939",2017/02/01 01:00:00+01,904.782538436754,"MULTILINESTRING((625239 4766908,625794 4766769,626125 4766736))"
SRBRGI5006801,Дренова глава,Drenova glava,"5003","3","70939",2017/02/01 01:00:00+01,894.902760902946,"MULTILINESTRING((620117.3355 4769795.1548999995,620243.0127999997 4770284.6351,620398.4557999996 4770641.8233))"
SRBRGI5006802,Кошев вртоп,Košev vrtop,"5002","3","70050",2017/02/01 01:00:00+01,777.251883254836,"MULTILINESTRING((608762 4768111,608974 4768409,609061.4144000001 4768496.4144,609265 4768700))"
SRBRGI5006803,Студенац,Studenac,"5002","3","70050",2017/02/01 01:00:00+01,620.364317057746,"MULTILINESTRING((604767 4768416,605104 4768356,605382 4768350))"
SRBRGI5006804,Крагучица,Kragučica,"5002","3","70424",2017/02/01 01:00:00+01,654.965195701695,"MULTILINESTRING((596783 4765644,597074 4765770,597352 4765962))"
SRBRGI5006805,Каменитовац,Kamenitovac,"5003","3","70360",2017/02/01 01:00:00+01,725.530072568196,"MULTILINESTRING((401789 4920039,401880 4920427,402033 4920716))"
SRBRGI5006806,Рудине,Rudine,"5003","3","70360",2017/02/01 01:00:00+01,783.80707860905,"MULTILINESTRING((401139 4919046,401419 4918766,401762 4918585))"
SRBRGI5006807,Дамњановића брдо,Damnjanovića brdo,"5003","3","70360",2017/02/01 01:00:00+01,940.070082917992,"MULTILINESTRING((398205 4919316,398666 4919569,399054 4919714))"
SRBRGI5006808,Ераковац,Erakovac,"5003","3","70360",2017/02/01 01:00:00+01,600.350740306559,"MULTILINESTRING((398589 4917901,398851 4918073,399113 4918190))"
SRBRGI5006809,Делино брдо,Delino brdo,"5003","3","70882",2017/02/01 01:00:00+01,591.704950491089,"MULTILINESTRING((381539 4916716,381791 4916788,382116 4916843))"
SRBRGI5006810,Рупавци,Rupavci,"5002","3","70882",2017/02/01 01:00:00+01,525.729968710173,"MULTILINESTRING((382712 4919768,383046 4919362))"
SRBRGI5006811,Каменик,Kamenik,"5003","3","70882",2017/02/01 01:00:00+01,583.35323775565,"MULTILINESTRING((384735 4918576,385105 4918125))"
SRBRGI5006812,Бабовац,Babovac,"5003","3","70882",2017/02/01 01:00:00+01,555.814717329435,"MULTILINESTRING((383904 4919316,384455 4919389))"
SRBRGI5006813,Томино брдо,Tomino brdo,"5003","3","70661",2017/02/01 01:00:00+01,596.271750127406,"MULTILINESTRING((374722 4916698,375318 4916680))"
SRBRGI5006814,Краку Драгуљ,Kraku Dragulj,"5003","3","70327",2017/02/01 01:00:00+01,882.04813208005,"MULTILINESTRING((583545 4898782,583967 4898791,584407 4898925))"
SRBRGI5006815,Црквенац,Crkvenac,"5003","3","70327",2017/02/01 01:00:00+01,869.359534369987,"MULTILINESTRING((585180 4898045,585611 4898800))"
SRBRGI5006816,Краку ограда,Kraku ograda,"5002","3","70327",2017/02/01 01:00:00+01,879.829528942965,"MULTILINESTRING((590374 4897047,591192 4897371))"
SRBRGI5006817,Краку Грњец,Kraku Grnjec,"5002","3","70785",2017/02/01 01:00:00+01,845.191694232734,"MULTILINESTRING((592234 4901810,593079 4901792))"
SRBRGI5006818,Краку сек,Kraku sek,"5002","3","70327",2017/02/01 01:00:00+01,1526.1828561549,"MULTILINESTRING((592023 4900048,592475.8912000004 4899733.316299999,593013.5257000001 4899644.416099999,593398.7598000001 4899834.9165))"
SRBRGI5006819,Репатиа,Repatia,"5002","3","14",2017/02/01 01:00:00+01,440.092035828871,"MULTILINESTRING((597042 4896517,597482 4896508))"
SRBRGI5006820,Рт,Rt,"5003","3","70840",2017/02/01 01:00:00+01,261.155126313844,"MULTILINESTRING((603889 4901540,604150 4901549))"
SRBRGI5006821,Смиљчица,Smiljčica,"5003","3","70840",2017/02/01 01:00:00+01,539.300472834949,"MULTILINESTRING((601652 4896742,602191 4896760))"
SRBRGI5006822,Црвено брдо,Crveno brdo,"5003","3","70840",2017/02/01 01:00:00+01,618.767887530963,"MULTILINESTRING((600627.6413000003 4896868.9837,600877.4084999999 4896684.8333,601101.7756000003 4896473.166200001))"
SRBRGI5006823,Суво брдо,Suvo brdo,"5003","3","70840",2017/02/01 01:00:00+01,1266.00987357919,"MULTILINESTRING((618384 4899474,619650 4899469))"
SRBRGI5006824,Висока јела,Visoka jela,"5002","3","70742",2017/02/01 01:00:00+01,1181.54058211742,"MULTILINESTRING((436390 4838050,437089 4838183,437559 4838183))"
SRBRGI5006825,Градина,Gradina,"5002","3","70653",2017/02/01 01:00:00+01,885.911708511873,"MULTILINESTRING((469306.6500000004 4819165.4166,469758.6500000004 4819082.4166,470165.6500000004 4818955.4166))"
SRBRGI5006826,Подстењ,Podstenj,"5002","2","11",2017/02/01 01:00:00+01,1228.2721138963,"MULTILINESTRING((550921 4912658,551092 4912138,551106.4519999996 4912076.1829,551247 4911475))"
SRBRGI5006827,Средња ртина,Srednja rtina,"5002","2","70432",2017/02/01 01:00:00+01,412.843850926934,"MULTILINESTRING((579511 4698465,579620 4698672,579698 4698833))"
SRBRGI5006828,Побијени камен,Pobijeni kamen,"5002","2","70432",2017/02/01 01:00:00+01,424.332509028853,"MULTILINESTRING((576452 4700440,576665 4700575,576779 4700704))"
SRBRGI5006829,Борски дол,Borski dol,"5002","2","70432",2017/02/01 01:00:00+01,417.770270044698,"MULTILINESTRING((573569 4698465,573689 4698636,573829 4698791))"
SRBRGI5006830,Вучји дол,Vučji dol,"5002","2","70432",2017/02/01 01:00:00+01,247.606542724541,"MULTILINESTRING((573549 4699797,573746 4699947))"
SRBRGI5006831,Самовиљско коло,Samoviljsko kolo,"5002","3","70432",2017/02/01 01:00:00+01,1044.58525247088,"MULTILINESTRING((575450 4698431,575815 4698812,576200 4699157))"
SRBRGI5006832,Куси дол,Kusi dol,"5002","2","70432",2017/02/01 01:00:00+01,383.106223240874,"MULTILINESTRING((575037 4700627,575187 4700782,575322 4700881))"
SRBRGI5006833,Црнолушки рид,Crnoluški rid,"5002","2","70432",2017/02/01 01:00:00+01,828.681691466336,"MULTILINESTRING((571703 4702130,572076 4702001,572470 4701819))"
SRBRGI5006834,Коштаначки рид,Koštanački rid,"5003","2","70432",2017/02/01 01:00:00+01,474.364083093011,"MULTILINESTRING((571143 4701793,571335 4701638,571449 4701441))"
SRBRGI5006835,Гамилица,Gamilica,"5002","2","70432",2017/02/01 01:00:00+01,534,"MULTILINESTRING((572263 4702986,572797 4702986))"
SRBRGI5006836,Црвени брег,Crveni breg,"5003","2","70432",2017/02/01 01:00:00+01,394,"MULTILINESTRING((574912 4703012,575306 4703012))"
SRBRGI5006837,Ратајски дол,Ratajski dol,"5002","2","70432",2017/02/01 01:00:00+01,500.314715582934,"MULTILINESTRING((574876 4702700,575006 4702472,575182 4702312))"
SRBRGI5006838,Вртоломушка,Vrtolomuška,"5003","2","70432",2017/02/01 01:00:00+01,384.032550703713,"MULTILINESTRING((575591 4702312,575975 4702317))"
SRBRGI5006839,Дубоки дол,Duboki dol,"5002","2","70432",2017/02/01 01:00:00+01,472.382335968156,"MULTILINESTRING((575887 4702078,576079 4702239,576214 4702415))"
SRBRGI5006840,Ћафа понорска,Ćafa ponorska,"5002","2","71188",2017/02/01 01:00:00+01,476.934088644163,"MULTILINESTRING((459342 4747189,459585 4747221,459813 4747263))"
SRBRGI5006841,Шибак,Šibak,"5002","2","71188",2017/02/01 01:00:00+01,340.492935887943,"MULTILINESTRING((452526 4744636,452611 4744758,452759 4744880))"
SRBRGI5006842,Кабоја,Kaboja,"5002","2","71188",2017/02/01 01:00:00+01,419.239691778656,"MULTILINESTRING((452897 4743259,453082 4743148,453209 4742989))"
SRBRGI5006843,Лакче,Lakče,"5002","2","70025",2017/02/01 01:00:00+01,181.069047603394,"MULTILINESTRING((544966 4812666,545147 4812661))"
SRBRGI5006844,Камењар,Kamenjar,"5002","2","70025",2017/02/01 01:00:00+01,499.081216757443,"MULTILINESTRING((545978 4813639,546262 4813634,546477 4813630))"
SRBRGI5006845,Брдо,Brdo,"5003","2","70025",2017/02/01 01:00:00+01,260.017307116276,"MULTILINESTRING((545548 4814373,545808 4814370))"
SRBRGI5006846,Брег,Breg,"5003","2","70025",2017/02/01 01:00:00+01,157,"MULTILINESTRING((547226 4816404,547383 4816404))"
SRBRGI5006847,Падина,Padina,"5002","2","70025",2017/02/01 01:00:00+01,413.881625588767,"MULTILINESTRING((547030 4813018,547427 4813135))"
SRBRGI5006848,Пешчани шанац,Peščani šanac,"5003","2","70025",2017/02/01 01:00:00+01,571.239385134243,"MULTILINESTRING((550426 4813727,550533 4813400,550656 4813209))"
SRBRGI5006849,Влашка падина,Vlaška padina,"5002","2","70025",2017/02/01 01:00:00+01,551.836124356039,"MULTILINESTRING((553410 4816076,553621 4815890,553890 4815861))"
SRBRGI5006850,Рид,Rid,"5003","2","70025",2017/02/01 01:00:00+01,151.330763561148,"MULTILINESTRING((552075 4815376,552226 4815366))"
SRBRGI5006851,Лечина рупа,Lečina rupa,"5002","2","70025",2017/02/01 01:00:00+01,418.507139542726,"MULTILINESTRING((552334 4814584,552539 4814456,552667 4814334))"
SRBRGI5006852,Средњи рид,Srednji rid,"5002","2","70025",2017/02/01 01:00:00+01,673.616597618925,"MULTILINESTRING((553914 4814750,554085 4815029,554315 4815288))"
SRBRGI5006853,Сеча,Seča,"5003","2","70025",2017/02/01 01:00:00+01,352.183019613484,"MULTILINESTRING((552466 4815714,552647 4815772,552808 4815753))"
SRBRGI5006854,Приседо,Prisedo,"5002","2","70793",2017/02/01 01:00:00+01,220.601450584533,"MULTILINESTRING((358854 4905688,358915 4905900))"
SRBRGI5006855,Гоње брдо,Gonje brdo,"5002","2","70793",2017/02/01 01:00:00+01,732.686678641506,"MULTILINESTRING((358469 4907100,358690 4906749,358967 4906593))"
SRBRGI5006856,Косине,Kosine,"5002","2","70793",2017/02/01 01:00:00+01,378.345080581207,"MULTILINESTRING((359261 4907528,359633 4907459))"
SRBRGI5006857,Алилук,Aliluk,"5002","2","70793",2017/02/01 01:00:00+01,255.984353269533,"MULTILINESTRING((359685 4906733,359777 4906823,359857 4906922))"
SRBRGI5006858,Којића стране,Kojića strane,"5002","2","70777",2017/02/01 01:00:00+01,576.215410510457,"MULTILINESTRING((364538 4906433,364832 4906377,365083 4906260))"
SRBRGI5006859,Братиљ,Bratilj,"5003","2","70777",2017/02/01 01:00:00+01,337.461154492969,"MULTILINESTRING((363599 4904918,363750 4904797,363871 4904719))"
SRBRGI5006860,Пејаковац,Pejakovac,"5002","2","70777",2017/02/01 01:00:00+01,428.833723610541,"MULTILINESTRING((365564 4906113,365685 4906299,365855 4906417))"
SRBRGI5006861,Велико брдо,Veliko brdo,"5002","2","70777",2017/02/01 01:00:00+01,276.030795383414,"MULTILINESTRING((367217 4904385,367365 4904152))"
SRBRGI5006862,Стублица,Stublica,"5003","2","70777",2017/02/01 01:00:00+01,234,"MULTILINESTRING((365317 4904481,365551 4904481))"
SRBRGI5006863,Самарина,Samarina,"5002","2","70777",2017/02/01 01:00:00+01,391.110422953955,"MULTILINESTRING((368715 4904273,368932 4904303,369096 4904251))"
SRBRGI5006864,Појатиште,Pojatište,"5002","2","70777",2017/02/01 01:00:00+01,385.968160933191,"MULTILINESTRING((370343 4906100,370395 4906320,370512 4906429))"
SRBRGI5006865,Смиљево брдо,Smiljevo brdo,"5002","2","70777",2017/02/01 01:00:00+01,337.120156620751,"MULTILINESTRING((371551 4905861,371654 4906182))"
SRBRGI5006866,Близанци,Blizanci,"5002","2","70351",2017/02/01 01:00:00+01,577.843732804238,"MULTILINESTRING((565476 4689520,565613 4689817,565692 4690055))"
SRBRGI5006867,Лајино пландиште,Lajino plandište,"5002","2","70351",2017/02/01 01:00:00+01,814.831054401189,"MULTILINESTRING((563708 4689155,564026 4689303,564364 4689621))"
SRBRGI5006868,Широке орнице,Široke ornice,"5002","2","70351",2017/02/01 01:00:00+01,850.407727739038,"MULTILINESTRING((563740 4687785,564158 4687816,564581 4687732))"
SRBRGI5006869,Беле рије,Bele rije,"5002","2","70351",2017/02/01 01:00:00+01,585.264777413409,"MULTILINESTRING((562824 4689780,562988 4689981,563179 4690245))"
SRBRGI5006870,Шупљи камен,Šuplji kamen,"5002","2","70351",2017/02/01 01:00:00+01,711.606297243278,"MULTILINESTRING((562203 4690300,562506 4690476,562802 4690683))"
SRBRGI5006871,Биљачки рид,Biljački rid,"5003","2","70351",2017/02/01 01:00:00+01,356.395847338321,"MULTILINESTRING((561422 4690923,561755 4691050))"
SRBRGI5006872,Шимширски рид,Šimširski rid,"5003","2","70351",2017/02/01 01:00:00+01,679.227114052569,"MULTILINESTRING((560331 4691769,560561 4691769,560980 4691607))"
SRBRGI5006873,Букаревски рид,Bukarevski rid,"5002","2","70963",2017/02/01 01:00:00+01,467.384210259611,"MULTILINESTRING((554601 4688446,555009 4688218))"
SRBRGI5006874,Горнати рид,Gornati rid,"5002","2","70351",2017/02/01 01:00:00+01,348.051609050124,"MULTILINESTRING((566482 4692300,566580 4692471,566622 4692616))"
SRBRGI5006875,Муратов чукар,Muratov čukar,"5002","2","70351",2017/02/01 01:00:00+01,506.012527646985,"MULTILINESTRING((572532 4692590,572755 4692673,572973 4692829))"
SRBRGI5006876,Ћивлак,Ćivlak,"5002","2","70351",2017/02/01 01:00:00+01,343.656805548792,"MULTILINESTRING((571977 4694215,572221 4694457))"
SRBRGI5006877,Еленички рид,Elenički rid,"5002","2","70335",2017/02/01 01:00:00+01,1052.72252070479,"MULTILINESTRING((610826 4692549,610940 4692093,611168 4691875,611412 4691766))"
SRBRGI5006878,Голема чука,Golema čuka,"5003","4","71358",2017/02/01 01:00:00+01,1003.35642632627,"MULTILINESTRING((591800.4243000001 4703405.449200001,591993.0414000005 4703731.4165,592166.6084000003 4703917.683599999,592329.5920000002 4704250.0009))"
SRBRGI5006879,Ђула,Đula,"5003","3","70491",2017/02/01 01:00:00+01,668.238047220344,"MULTILINESTRING((547072.3080000002 4878160.6833,547711.5426000003 4878355.416999999))"
SRBRGI5006880,Соколске стене,Sokolske stene,"5002","4","70530",2017/02/01 01:00:00+01,1324.98820910896,"MULTILINESTRING((551058 4900098,551637 4899680,552089.1600000001 4899306.5600000005,552108 4899291))"
SRBRGI5006881,Стрмац,Strmac,"5002","2","70696",2017/02/01 01:00:00+01,339.517304419083,"MULTILINESTRING((553183 4912329,553429 4912095))"
SRBRGI5006882,Краку Грљеј,Kraku Grljej,"5002","2","70696",2017/02/01 01:00:00+01,615.446355815487,"MULTILINESTRING((555200 4911515,555461 4911717,555708 4911860))"
SRBRGI5006883,Цепотине,Cepotine,"5002","2","70351",2017/02/01 01:00:00+01,267.01685340068,"MULTILINESTRING((566407 4691256,566674 4691259))"
SRBRGI5006884,Буковске бриње,Bukovske brinje,"5002","3","70963",2017/02/01 01:00:00+01,1001.31779755887,"MULTILINESTRING((555102 4688781,555623 4688787,556099 4688851))"
SRBRGI5006885,Реџин дол,Redžin dol,"5002","2","70963",2017/02/01 01:00:00+01,1025.89693036011,"MULTILINESTRING((562105 4685086,562533 4685345,563025 4685530))"
SRBRGI5006886,Петрово пландиште,Petrovo plandište,"5002","2","70963",2017/02/01 01:00:00+01,553.684725152965,"MULTILINESTRING((565925 4685065,566063 4685308,566111 4685578))"
SRBRGI5006887,Демиров камен,Demirov kamen,"5002","2","70963",2017/02/01 01:00:00+01,485.402931851084,"MULTILINESTRING((566513 4684694,566629 4684916,566719 4685133))"
SRBRGI5006888,Црквени рид,Crkveni rid,"5003","2","70351",2017/02/01 01:00:00+01,711.386144281643,"MULTILINESTRING((567841 4685858,568148 4685562,568312 4685329))"
SRBRGI5006889,Црвенџиски рид,Crvendžiski rid,"5003","2","70963",2017/02/01 01:00:00+01,455.870595673816,"MULTILINESTRING((566576 4686475,566883 4686138))"
SRBRGI5006890,Ћунци,Ćunci,"5002","2","70351",2017/02/01 01:00:00+01,346.342316213309,"MULTILINESTRING((567000 4687605,567343 4687557))"
SRBRGI5006891,Вуковија,Vukovija,"5002","2","70351",2017/02/01 01:00:00+01,251.747889762755,"MULTILINESTRING((570513 4686398,570704 4686562))"
SRBRGI5006892,Рамни рид,Ramni rid,"5003","2","70351",2017/02/01 01:00:00+01,587.695522550999,"MULTILINESTRING((573577 4685853,573889 4685668,574053 4685514))"
SRBRGI5006893,Градиште,Gradište,"5002","2","70351",2017/02/01 01:00:00+01,606.99265681517,"MULTILINESTRING((574101 4686567,574270 4686319,574487 4686102))"
SRBRGI5006894,Превалец,Prevalec,"5003","2","70351",2017/02/01 01:00:00+01,288.780294875691,"MULTILINESTRING((574094 4687215,574164 4687339,574266 4687444))"
SRBRGI5006895,Мечкин рид,Mečkin rid,"5003","2","70963",2017/02/01 01:00:00+01,354.053668248191,"MULTILINESTRING((567179 4683588,567402 4683313))"
SRBRGI5006896,Црне вериње,Crne verinje,"5002","2","70963",2017/02/01 01:00:00+01,396.065651123649,"MULTILINESTRING((565301 4683837,565523 4683509))"
SRBRGI5006897,Побијен камен,Pobijen kamen,"5003","2","70963",2017/02/01 01:00:00+01,455.132947609817,"MULTILINESTRING((562560 4681964,563015 4681953))"
SRBRGI5006898,Гури Булут,Guri Bulut,"5003","2","70963",2017/02/01 01:00:00+01,318.868311376342,"MULTILINESTRING((562105 4681218,562364 4681032))"
SRBRGI5006899,Кодра Укес,Kodra Ukes,"5003","2","70963",2017/02/01 01:00:00+01,611.033888303018,"MULTILINESTRING((558088 4679895,558321 4680053,558633 4680159))"
SRBRGI5006900,Брег и Илиџес,Breg i Ilidžes,"5003","2","70963",2017/02/01 01:00:00+01,813.015988203718,"MULTILINESTRING((557543 4680784,557734 4680456,557908 4680059))"
SRBRGI5006901,Брег,Breg,"5003","2","70963",2017/02/01 01:00:00+01,310.601030262296,"MULTILINESTRING((556998 4681085,557210 4680858))"
SRBRGI5006902,Тумба љуг,Tumba ljug,"5002","2","70963",2017/02/01 01:00:00+01,593.571696908231,"MULTILINESTRING((551172 4681509,551341 4681233,551479 4681001))"
SRBRGI5006903,Ретх,Reth,"5002","2","70963",2017/02/01 01:00:00+01,272.904745286703,"MULTILINESTRING((549802 4682953,549981 4682747))"
SRBRGI5006904,Фираја,Firaja,"5002","2","70963",2017/02/01 01:00:00+01,409.954123024325,"MULTILINESTRING((550632 4684112,550664 4683885,550680 4683705))"
SRBRGI5006905,Кодра гат,Kodra gat,"5002","2","70963",2017/02/01 01:00:00+01,660.776667118691,"MULTILINESTRING((549479 4684234,549585 4683890,549738 4683631))"
SRBRGI5006906,Кодра душки,Kodra duški,"5002","2","70963",2017/02/01 01:00:00+01,647.287736478408,"MULTILINESTRING((550527 4678926,550781 4678688,550987 4678471))"
SRBRGI5006907,Кодра гат,Kodra gat,"5002","2",,2017/02/01 01:00:00+01,624.860449569677,"MULTILINESTRING((551167 4678032,551516 4677974,551775 4677894))"
SRBRGI5006908,Киша,Kiša,"5002","2","70963",2017/02/01 01:00:00+01,290.489242485845,"MULTILINESTRING((552902 4678625,553082 4678397))"
SRBRGI5006909,Гур те голакит,Gur te golakit,"5002","2","70963",2017/02/01 01:00:00+01,787.600394644765,"MULTILINESTRING((553448 4679133,553786 4679170,554231 4679122))"
SRBRGI5006910,Ара те золит,Ara te zolit,"5003","2","70963",2017/02/01 01:00:00+01,695.786605878149,"MULTILINESTRING((555786 4677487,556040 4677286,556342 4677069))"
SRBRGI5006911,Кодра Зекес,Kodra Zekes,"5003","2","70963",2017/02/01 01:00:00+01,790.906856618431,"MULTILINESTRING((556707 4677699,556945 4677360,557178 4677064))"
SRBRGI5006912,Средњи рид,Srednji rid,"5003","2","70351",2017/02/01 01:00:00+01,609.397389139177,"MULTILINESTRING((564435 4703112,564581 4703348,564791 4703605))"
SRBRGI5006913,Криви рид,Krivi rid,"5002","3","70050",2017/02/01 01:00:00+01,511.822897254406,"MULTILINESTRING((620530 4749939,620594 4749685,620615 4749436))"
SRBRGI5006914,Самар,Samar,"5002","3",,2017/02/01 01:00:00+01,381.047241165712,"MULTILINESTRING((621589 4748536,621970 4748542))"
SRBRGI5006915,Црквиште,Crkvište,"5003","2","70815",2017/02/01 01:00:00+01,278.792037189013,"MULTILINESTRING((546420 4739103,546698 4739082))"
SRBRGI5006916,Седларски шанац,Sedlarski šanac,"5003","2","70815",2017/02/01 01:00:00+01,484,"MULTILINESTRING((546682 4739339,547166 4739339))"
SRBRGI5006917,Лазине,Lazine,"5002","2","70815",2017/02/01 01:00:00+01,400.510091958166,"MULTILINESTRING((547017 4740647,547166 4740451,547233 4740312))"
SRBRGI5006918,Фангу,Fangu,"5002","2","70815",2017/02/01 01:00:00+01,267.615395670727,"MULTILINESTRING((548602 4740369,548705 4740616))"
SRBRGI5006919,Кодра Сирва,Kodra Sirva,"5002","2","70815",2017/02/01 01:00:00+01,672.527857460389,"MULTILINESTRING((549950 4739324,550099 4739010,550161 4738691))"
SRBRGI5006920,Ара е Даутит,Ara e Dautit,"5002","2","70815",2017/02/01 01:00:00+01,370.111885038357,"MULTILINESTRING((550161 4737903,550310 4738027,550475 4738089))"
SRBRGI5006921,Шпат,Špat,"5002","2","70815",2017/02/01 01:00:00+01,243.057606340555,"MULTILINESTRING((550331 4739761,550537 4739890))"
SRBRGI5006922,Реџин брег,Redžin breg,"5003","2","70815",2017/02/01 01:00:00+01,293.751595740347,"MULTILINESTRING((548983 4743040,549142 4743287))"
SRBRGI5006923,Рогађо,Rogađo,"5002","2","70815",2017/02/01 01:00:00+01,431.320153549528,"MULTILINESTRING((549667 4741671,549842 4741856,549919 4742015))"
SRBRGI5006924,Ђоровица,Đorovica,"5003","3","70815",2017/02/01 01:00:00+01,536.619988656065,"MULTILINESTRING((549020.0099999998 4741697.896299999,549276.6562999999 4741576.1877,549456.5734000001 4741398.9165))"
SRBRGI5006925,Логор,Logor,"5003","2","70815",2017/02/01 01:00:00+01,334.816042765019,"MULTILINESTRING((547202 4742376,547315 4742242,547372 4742093))"
SRBRGI5006926,Крш,Krš,"5003","2","70815",2017/02/01 01:00:00+01,218.577217477028,"MULTILINESTRING((548514 4743271,548638 4743451))"
SRBRGI5006927,Петков брег,Petkov breg,"5003","3","70815",2017/02/01 01:00:00+01,486.560983784802,"MULTILINESTRING((544888.5521 4742426.2491999995,545092.2817000002 4742868.1042))"
SRBRGI5006928,Ђикановића брдо,Đikanovića brdo,"5003","2","70815",2017/02/01 01:00:00+01,760.891149833364,"MULTILINESTRING((542869 4741424,542930 4741105,542982 4740672))"
SRBRGI5006929,Вујовића брдо,Vujovića brdo,"5003","2","70815",2017/02/01 01:00:00+01,374.054181543897,"MULTILINESTRING((541747 4743580,541901 4743467,542014 4743323))"
SRBRGI5006930,Сретеново брдо,Sretenovo brdo,"5003","3","70815",2017/02/01 01:00:00+01,450.235434416151,"MULTILINESTRING((541895.4895000001 4741231.0211,541943.1146 4741032.5832,542048.9482000005 4740810.332800001))"
SRBRGI5006931,Јазбина,Jazbina,"5002","2","70815",2017/02/01 01:00:00+01,402.867795191387,"MULTILINESTRING((540064 4741485,540146 4741707,540229 4741851))"
SRBRGI5006932,Ристовића бријег,Ristovića brijeg,"5002","2","70815",2017/02/01 01:00:00+01,491.939907341061,"MULTILINESTRING((537892 4741789,538185 4741743,538376 4741702))"
SRBRGI5006933,Финансијска стража,Finansijska straža,"5003","2",,2017/02/01 01:00:00+01,603.766270689568,"MULTILINESTRING((535508.9638 4745941.343900001,535844 4745855,536070 4745731))"
SRBRGI5006934,Аничино брдо,Aničino brdo,"5002","2","70815",2017/02/01 01:00:00+01,559.624083861705,"MULTILINESTRING((537532 4745098,537588 4745397,537697 4745628))"
SRBRGI5006935,Милојковића брдо,Milojkovića brdo,"5002","2","70815",2017/02/01 01:00:00+01,550.914454995029,"MULTILINESTRING((538983 4745989,539287 4745814,539431 4745675))"
SRBRGI5006967,Микашев брег,Mikašev breg,"5002","3","70998",2017/02/01 01:00:00+01,642.65605151645,"MULTILINESTRING((537053.2912999997 4769088.2327,537209.9249 4769405.7333,537309.4084999999 4769676.667199999))"
SRBRGI5006968,Бојовско брдо,Bojovsko brdo,"5002","3","70998",2017/02/01 01:00:00+01,704.065488225875,"MULTILINESTRING((537728.2082000002 4767408.896,538032.2082000002 4767642.896,538242.0460999999 4767885.067299999))"
SRBRGI5006969,Салин вис,Salin vis,"5002","4","70688",2017/02/01 01:00:00+01,809.479604485,"MULTILINESTRING((527547.4645999996 4769218.7718,528179.8200000003 4768713.4166))"
SRBRGI5006970,Велико брдо,Veliko brdo,"5003","3","70688",2017/02/01 01:00:00+01,500.021003337996,"MULTILINESTRING((524549.5725999996 4768552.5624,524703.0312000001 4768772.166999999,524861.7816000003 4768941.500600001))"
SRBRGI5006971,Војничка коса,Vojnička kosa,"5002","3","70688",2017/02/01 01:00:00+01,667.582204675949,"MULTILINESTRING((522600 4766412,522971 4766967))"
SRBRGI5006972,Бријег,Brijeg,"5002","3","70688",2017/02/01 01:00:00+01,669.454255345352,"MULTILINESTRING((517414 4767278,517626 4767913))"
SRBRGI5006973,Мајдан,Majdan,"5002","3","70688",2017/02/01 01:00:00+01,477.428528682566,"MULTILINESTRING((531259 4763931,531576 4763574))"
SRBRGI5006974,Богојевачки крш,Bogojevački krš,"5002","3","70998",2017/02/01 01:00:00+01,974.648878472894,"MULTILINESTRING((541214 4762337,541472 4762760,541749 4763151))"
SRBRGI5006975,Сусничка долина,Susnička dolina,"5002","3","23",2017/02/01 01:00:00+01,907.777961458197,"MULTILINESTRING((585803 4762324,586028 4761980,586464 4761742))"
SRBRGI5006976,Јанкин рид,Jankin rid,"5003","3","70726",2017/02/01 01:00:00+01,617.381567590093,"MULTILINESTRING((586186 4764387,586768 4764593))"
SRBRGI5006977,Оскоруша,Oskoruša,"5002","3","70351",2017/02/01 01:00:00+01,768.910387844479,"MULTILINESTRING((567747 4689049,567963 4688693,568113 4688374))"
SRBRGI5006978,Црцаљуша,Crcaljuša,"5002","3","70351",2017/02/01 01:00:00+01,617.692518485012,"MULTILINESTRING((568051 4690636,568236 4690353,568355 4690100))"
SRBRGI5006979,Бели камен,Beli kamen,"5002","3","70351",2017/02/01 01:00:00+01,787.201307578085,"MULTILINESTRING((567814 4692502,567912 4692873,567984 4693270))"
SRBRGI5006980,Јастребачки рид,Jastrebački rid,"5002","3","70351",2017/02/01 01:00:00+01,1022.032563829,"MULTILINESTRING((568365 4693492,568783 4693806,569040 4694234))"
SRBRGI5006981,Врла страна,Vrla strana,"5002","3","70351",2017/02/01 01:00:00+01,709.83463476146,"MULTILINESTRING((568041.0857999995 4694467.973099999,568146.9193000002 4694848.3124,568170.0703999996 4695162.505799999))"
