latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
44.59921,20.97928,301.99,0.42,0.61,2025-06-27,0132,N20,VIIRS,n,2.0NRT,290.9,1.05,N
44.59769,20.97962,335.36,0.41,0.37,2025-06-27,1117,N20,VIIRS,n,2.0NRT,303.62,5.22,D
44.67375,20.95165,301.09,0.53,0.67,2025-06-27,2331,N20,VIIRS,n,2.0NRT,288.43,1.61,N
44.67363,20.95841,316.57,0.53,0.67,2025-06-27,2331,N20,VIIRS,n,2.0NRT,288.75,2.18,N
43.24491,20.92595,302.35,0.54,0.51,2025-06-28,0111,N20,VIIRS,n,2.0NRT,284.92,0.87,N
44.42526,20.30929,300.53,0.47,0.48,2025-06-28,0111,N20,VIIRS,n,2.0NRT,288.58,0.94,N
42.30239,21.78967,302.89,0.63,0.54,2025-06-28,0113,N20,VIIRS,n,2.0NRT,285.64,1.34,N
43.36281,21.8374,338.64,0.57,0.43,2025-06-28,1056,N20,VIIRS,n,2.0NRT,302.55,16.08,D
43.36131,21.83729,334.39,0.57,0.43,2025-06-28,1056,N20,VIIRS,n,2.0NRT,301.22,7.41,D
43.36516,21.83578,337.56,0.57,0.43,2025-06-28,1056,N20,VIIRS,n,2.0NRT,302.47,7.41,D
44.42524,20.31464,330.18,0.42,0.45,2025-06-28,1058,N20,VIIRS,n,2.0NRT,297.24,3.03,D
44.54015,19.19792,333.06,0.47,0.48,2025-06-28,1058,N20,VIIRS,n,2.0NRT,290.42,3.98,D
44.53955,19.20504,353.38,0.57,0.69,2025-06-28,1238,N20,VIIRS,n,2.0NRT,291.82,14.23,D
44.53947,19.19771,354.8,0.57,0.69,2025-06-28,1238,N20,VIIRS,n,2.0NRT,295.48,14.23,D
44.42393,20.31154,302.06,0.46,0.39,2025-06-29,0054,N20,VIIRS,n,2.0NRT,287.98,0.81,N
44.86544,20.07761,308.33,0.44,0.38,2025-06-29,0054,N20,VIIRS,n,2.0NRT,285.95,0.97,N
44.01079,19.88844,306.99,0.45,0.39,2025-06-29,0054,N20,VIIRS,n,2.0NRT,286.23,1.05,N
44.5405,19.19831,321.46,0.42,0.38,2025-06-29,0054,N20,VIIRS,n,2.0NRT,291.13,2.1,N
45.4905,19.69302,341.81,0.35,0.56,2025-06-29,1038,N20,VIIRS,n,2.0NRT,298.47,3.66,D
44.25526,21.1205,367,0.32,0.55,2025-06-29,1038,N20,VIIRS,h,2.0NRT,303.55,11.55,D
44.26002,21.11805,338.03,0.32,0.55,2025-06-29,1038,N20,VIIRS,n,2.0NRT,300.46,2.41,D
44.42256,20.31736,335,0.35,0.57,2025-06-29,1038,N20,VIIRS,n,2.0NRT,300.62,2.54,D
44.80638,20.729,330.35,0.32,0.55,2025-06-29,1038,N20,VIIRS,n,2.0NRT,298.27,0.72,D
44.81113,20.72646,340.09,0.32,0.55,2025-06-29,1038,N20,VIIRS,n,2.0NRT,298.23,2.57,D
44.80627,20.72962,333,0.32,0.55,2025-06-29,1038,N20,VIIRS,n,2.0NRT,298.38,1.53,D
44.81102,20.7271,337.12,0.32,0.55,2025-06-29,1038,N20,VIIRS,n,2.0NRT,298.16,1.53,D
44.59204,21.23587,340.68,0.42,0.61,2025-06-29,1217,N20,VIIRS,n,2.0NRT,297.25,5.8,D
43.42676,21.80344,329.71,0.44,0.62,2025-06-29,1217,N20,VIIRS,n,2.0NRT,298.71,4.34,D
43.42096,21.80324,350.05,0.44,0.62,2025-06-29,1217,N20,VIIRS,n,2.0NRT,297.46,4.34,D
44.70247,21.16139,367,0.41,0.61,2025-06-29,1219,N20,VIIRS,h,2.0NRT,299,21.59,D
44.70229,21.15609,340.32,0.41,0.61,2025-06-29,1219,N20,VIIRS,n,2.0NRT,307.03,21.59,D
44.6994,21.15781,350.44,0.41,0.61,2025-06-29,1219,N20,VIIRS,n,2.0NRT,308.7,38.52,D
44.58868,21.23283,342.6,0.42,0.61,2025-06-29,1219,N20,VIIRS,n,2.0NRT,298.92,4.91,D
44.71502,20.87619,313.98,0.38,0.36,2025-06-30,0035,N20,VIIRS,n,2.0NRT,282.68,1.87,N
45.24014,21.12829,305.77,0.38,0.36,2025-06-30,0035,N20,VIIRS,n,2.0NRT,291.27,0.66,N
44.64753,20.93543,308.8,0.38,0.36,2025-06-30,0035,N20,VIIRS,n,2.0NRT,292.58,1.26,N
44.59934,20.98051,302.36,0.38,0.36,2025-06-30,0035,N20,VIIRS,n,2.0NRT,291.07,1.07,N
44.42648,20.31301,308.18,0.38,0.36,2025-06-30,0035,N20,VIIRS,n,2.0NRT,290.86,1.55,N
44.53996,19.19614,308.75,0.39,0.37,2025-06-30,0035,N20,VIIRS,n,2.0NRT,292.25,0.95,N
44.08096,22.1058,316.18,0.39,0.36,2025-06-30,0035,N20,VIIRS,n,2.0NRT,292.11,1.24,N
43.91018,21.5104,302.35,0.39,0.36,2025-06-30,0037,N20,VIIRS,n,2.0NRT,290.16,0.46,N
43.79799,21.33857,319.12,0.39,0.36,2025-06-30,0037,N20,VIIRS,n,2.0NRT,290.32,1.41,N
43.79721,21.34329,304.07,0.39,0.36,2025-06-30,0037,N20,VIIRS,n,2.0NRT,289.62,1.13,N
44.01282,19.88914,304.26,0.39,0.36,2025-06-30,0037,N20,VIIRS,n,2.0NRT,284.82,1.16,N
44.72739,21.58278,355.67,0.49,0.65,2025-06-30,1019,N20,VIIRS,n,2.0NRT,302.1,61.95,D
43.16225,21.7078,328.66,0.54,0.68,2025-06-30,1019,N20,VIIRS,n,2.0NRT,297.74,3.69,D
44.72564,21.57719,367,0.49,0.65,2025-06-30,1019,N20,VIIRS,h,2.0NRT,301.07,38.74,D
45.38087,20.68899,348.74,0.51,0.66,2025-06-30,1019,N20,VIIRS,n,2.0NRT,299.85,7.84,D
44.72939,21.56802,367,0.49,0.65,2025-06-30,1019,N20,VIIRS,h,2.0NRT,302.76,109.11,D
44.73287,21.57922,367,0.49,0.65,2025-06-30,1019,N20,VIIRS,h,2.0NRT,297.63,51.34,D
43.45039,21.73983,331.68,0.5,0.49,2025-06-30,1200,N20,VIIRS,l,2.0NRT,303.48,5.11,D
42.93937,21.62178,351.99,0.49,0.48,2025-06-30,1200,N20,VIIRS,n,2.0NRT,305.88,9.79,D
