geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,geometry
SRBRGI3101596,Студена чесма,Studena česma,"3106","2","90336",2017/02/01 01:00:00+01,POINT(470387.1776999999 4650713.1196)
SRBRGI3101597,Шаова чесма,Šaova česma,"3106","2","90336",2017/02/01 01:00:00+01,POINT(468350.9402999999 4652602.7775)
SRBRGI3101598,Бела вода,Bela voda,"3101","2","90336",2017/02/01 01:00:00+01,POINT(467534.0376000004 4652940.1219)
SRBRGI3101599,Кајска бара,Kajska bara,"3101","2","90158",2017/02/01 01:00:00+01,POINT(476771.67459999956 4767590.1678)
SRBRGI3101600,Кладенац,Kladenac,"3101","4","90093",2017/02/01 01:00:00+01,POINT(477123.5318 4761262.533)
SRBRGI3101601,Алуге,Aluge,"3101","2","90093",2017/02/01 01:00:00+01,POINT(469244.4951999998 4755431.384199999)
SRBRGI3101602,Доње језеро,Donje jezero,"3101","4","90255",2017/02/01 01:00:00+01,POINT(496485.3121999996 4666802.2568)
SRBRGI3101603,Јавор,Javor,"3101","2","90255",2017/02/01 01:00:00+01,POINT(480363.39910000004 4668663.6763)
SRBRGI3101604,Купусара,Kupusara,"3101","3","70670",2020/07/17 09:55:15+02,POINT(540538.8668999998 4806985.7852)
SRBRGI3101605,Орашје,Orašje,"3101","2","70025",2017/02/01 01:00:00+01,POINT(557380.4430999998 4806114.2489)
SRBRGI3101606,Студени кладенац,Studeni kladenac,"3101","2","71315",2017/02/01 01:00:00+01,POINT(571837.3053000001 4805799.9232)
SRBRGI3101607,Рајков кладенац,Rajkov kladenac,"3101","2","71307",2017/02/01 01:00:00+01,POINT(577087.1782999998 4806846.0878)
SRBRGI3101608,Лудо врело,Ludo vrelo,"3101","2","71064",2020/07/17 09:55:15+02,POINT(597987.9588000001 4804213.7062)
SRBRGI3101609,Андрића врело,Andrića vrelo,"3101","3","71145",2020/07/17 09:55:15+02,POINT(412205.7917999998 4844035.935799999)
SRBRGI3101610,Рајковац,Rajkovac,"3101","3","71145",2020/07/16 13:40:35+02,POINT(412034.38320000004 4842496.640900001)
SRBRGI3101611,Понор,Ponor,"3104","3","71145",2017/02/01 01:00:00+01,POINT(412752.94489999954 4841448.0381000005)
SRBRGI3101612,Змајевац,Zmajevac,"3101","3","71234",2017/02/01 01:00:00+01,POINT(408700.8431000002 4840623.594799999)
SRBRGI3101613,Илиџа,Ilidža,"3101","3","71234",2017/02/01 01:00:00+01,POINT(406425.42179999966 4840432.0361)
SRBRGI3101614,Смрдан,Smrdan,"3103","3","71234",2017/02/01 01:00:00+01,POINT(406432.0365000004 4842153.154200001)
SRBRGI3101615,Студенац,Studenac,"3101","3","71234",2020/07/17 09:55:15+02,POINT(393089.9445000002 4840643.238500001)
SRBRGI3101616,Слане воде,Slane vode,"3101","3","71234",2020/07/17 07:58:40+02,POINT(390861.25650000013 4834418.047499999)
SRBRGI3101617,Змајевац,Zmajevac,"3101","3","71234",2020/07/16 13:41:36+02,POINT(387512.4748999998 4836004.9364)
SRBRGI3101618,Бијеле воде,Bijele vode,"3101","2","70068",2017/02/01 01:00:00+01,POINT(392381.44849999994 4863050.579399999)
SRBRGI3101619,Змајевац,Zmajevac,"3101","2","70068",2020/07/17 09:55:15+02,POINT(392573.2589999996 4862570.6620000005)
SRBRGI3101620,Врело,Vrelo,"3101","2","70068",2020/07/17 09:55:39+02,POINT(373690.1849999996 4868009.9339000005)
SRBRGI3101621,Јелав,Jelav,"3101","2","70068",2020/07/16 13:40:35+02,POINT(389647.03589999955 4870670.8631)
SRBRGI3101622,Бела стена,Bela stena,"3101","3","70653",2017/02/01 01:00:00+01,POINT(473136.2740000002 4834738.191400001)
SRBRGI3101623,Тутин извор,Tutin izvor,"3101","3","71170",2017/02/01 01:00:00+01,POINT(512016.14499999955 4838858.7543)
SRBRGI3101625,Хајдучки кладенац,Hajdučki kladenac,"3101","3","71129",2017/02/01 01:00:00+01,POINT(580873.4999000002 4837176.5962000005)
SRBRGI3101626,Баруџија,Barudžija,"3101","3","71129",2017/02/01 01:00:00+01,POINT(570235.9057 4831057.8298)
SRBRGI3101627,Студени кладенац,Studeni kladenac,"3101","3","71129",2017/02/01 01:00:00+01,POINT(561975.8620999996 4829615.4509)
SRBRGI3101628,Јованово бунарче,Jovanovo bunarče,"3103","4","70670",2017/02/01 01:00:00+01,POINT(524340.3951000003 4832607.7621)
SRBRGI3101629,Мукавац,Mukavac,"3101","3","70041",2017/02/01 01:00:00+01,POINT(417622.8755000001 4830363.826400001)
SRBRGI3101630,Попова вода,Popova voda,"3101","3","71234",2017/02/01 01:00:00+01,POINT(407143.50239999965 4832660.282)
SRBRGI3101631,Мумлава,Mumlava,"3101","3","71234",2017/02/01 01:00:00+01,POINT(404054.75040000025 4830552.4747)
SRBRGI3101632,Гудурка,Gudurka,"3101","3","70866",2020/07/17 09:55:39+02,POINT(395945.8145000003 4827230.1021)
SRBRGI3101633,Џукела,Džukela,"3101","3","71234",2020/07/17 09:55:39+02,POINT(391992.3113000002 4827358.037699999)
SRBRGI3101634,Дуровина,Durovina,"3101","3","71234",2020/07/16 13:40:35+02,POINT(390558.9338999996 4830132.394200001)
SRBRGI3101635,Сенино врело,Senino vrelo,"3101","3","71234",2017/02/01 01:00:00+01,POINT(388185.53949999996 4831854.227299999)
SRBRGI3101636,Јокино врело,Jokino vrelo,"3101","3","71234",2017/02/01 01:00:00+01,POINT(387712.9927000003 4831823.535599999)
SRBRGI3101637,Јанкова вода,Jankova voda,"3101","3","70971",2017/02/01 01:00:00+01,POINT(362638.3800999997 4825584.912699999)
SRBRGI3101638,Брезе,Breze,"3101","3","70971",2020/07/17 09:58:26+02,POINT(387794.0385999996 4824874.507200001)
SRBRGI3101639,Пиштолине,Pištoline,"3101","3","70971",2020/07/16 13:40:35+02,POINT(386333.57129999995 4825305.293299999)
SRBRGI3101640,Асаново врело,Asanovo vrelo,"3101","3","70971",2017/02/01 01:00:00+01,POINT(387182.76669999957 4822955.742799999)
SRBRGI3101641,Врело,Vrelo,"3101","4","70971",2017/02/01 01:00:00+01,POINT(387133.5541000003 4822592.204600001)
SRBRGI3101642,Забој,Zaboj,"3101","3","70866",2020/07/17 09:58:26+02,POINT(404421.8485000003 4825078.0166)
SRBRGI3101643,Ђурановац,Đuranovac,"3101","3","70866",2020/07/17 09:16:29+02,POINT(401104.3702999996 4822624.623199999)
SRBRGI3101644,Божино врело,Božino vrelo,"3101","3","70866",2017/02/01 01:00:00+01,POINT(409032.1020999998 4825116.599300001)
SRBRGI3101645,Велико врело,Veliko vrelo,"3101","3","70866",2017/02/01 01:00:00+01,POINT(408896.10589999985 4822951.509500001)
SRBRGI3101646,Црно врело,Crno vrelo,"3101","3","70866",2017/02/01 01:00:00+01,POINT(407380.56960000005 4824264.6392)
SRBRGI3101647,Јаџића врело,Jadžića vrelo,"3101","3","70866",2017/02/01 01:00:00+01,POINT(406202.5099999998 4822313.9947)
SRBRGI3101648,Госпавића врело,Gospavića vrelo,"3101","3","70866",2020/07/17 09:16:29+02,POINT(407511.5543999998 4822395.3193)
SRBRGI3101649,Змајево врело,Zmajevo vrelo,"3101","3","70866",2017/02/01 01:00:00+01,POINT(408224.32749999966 4821463.489800001)
SRBRGI3101650,Врела,Vrela,"3101","3","70866",2020/07/17 09:17:55+02,POINT(410366.15199999977 4822016.9925999995)
SRBRGI3101651,Медено врело,Medeno vrelo,"3101","4","70564",2017/02/01 01:00:00+01,POINT(421320.4349999996 4824859.1591)
SRBRGI3101652,Камена чесма,Kamena česma,"3106","3","70564",2017/02/01 01:00:00+01,POINT(424489.6205000002 4826427.0831)
SRBRGI3101653,Студенчић,Studenčić,"3101","3","70653",2017/02/01 01:00:00+01,POINT(452829.4626000002 4821839.7281)
SRBRGI3101654,Изворак,Izvorak,"3101","3","70459",2017/02/01 01:00:00+01,POINT(493238.6283 4826254.0452)
SRBRGI3101655,Беле воде,Bele vode,"3101","3","70025",2020/07/17 09:17:55+02,POINT(569135.2329000002 4823961.701400001)
SRBRGI3101656,Баљина става,Baljina stava,"3101","3","71064",2017/02/01 01:00:00+01,POINT(578488.5410000002 4824866.0383)
SRBRGI3101657,Велики јавор,Veliki javor,"3101","3","71129",2017/02/01 01:00:00+01,POINT(577192.0800000001 4821716.961200001)
SRBRGI3101658,Тасин кладенац,Tasin kladenac,"3101","3","71129",2017/02/01 01:00:00+01,POINT(578264.7030999996 4822658.3506000005)
SRBRGI3101659,Влашки кладенац,Vlaški kladenac,"3101","3","70602",2017/02/01 01:00:00+01,POINT(587419.0400999999 4823261.072699999)
SRBRGI3101660,Шопур,Šopur,"3101","3","71064",2017/02/01 01:00:00+01,POINT(590574.2026000004 4815512.4695999995)
SRBRGI3101661,Поповац,Popovac,"3101","3","71064",2020/07/17 09:17:55+02,POINT(578112.2998000002 4818049.237500001)
SRBRGI3101662,Кисела вода,Kisela voda,"3101","3","70670",2017/02/01 01:00:00+01,POINT(526535.9119999995 4817617.4987)
SRBRGI3101663,Бела вода,Bela voda,"3101","3","70017",2017/02/01 01:00:00+01,POINT(502341.30539999995 4814864.503699999)
SRBRGI3101664,Коњска вода,Konjska voda,"3101","3","70017",2020/07/16 13:40:35+02,POINT(497876.58779999986 4818148.6887)
SRBRGI3101665,Орљувак,Orljuvak,"3101","3","71170",2017/02/01 01:00:00+01,POINT(495843.7871000003 4819977.9836)
SRBRGI3101666,Смрековица,Smrekovica,"3101","3","70459",2017/02/01 01:00:00+01,POINT(494241.20270000026 4819615.900699999)
SRBRGI3101667,Врело,Vrelo,"3101","3","70653",2017/02/01 01:00:00+01,POINT(457848.61840000004 4817316.666999999)
SRBRGI3101668,Добра вода,Dobra voda,"3101","3","70564",2020/07/17 09:17:55+02,POINT(421461.4556 4819128.012599999)
SRBRGI3101669,Змајевац,Zmajevac,"3101","3","70866",2017/02/01 01:00:00+01,POINT(411754.80229999963 4820274.714500001)
SRBRGI3101670,Драгосинац,Dragosinac,"3101","3","70866",2020/07/17 09:17:55+02,POINT(411892.2690000003 4817898.220000001)
SRBRGI3101671,Добра вода,Dobra voda,"3101","3","70866",2017/02/01 01:00:00+01,POINT(410089.24679999985 4817288.8857)
SRBRGI3101672,Бадањ,Badanj,"3101","3","70866",2017/02/01 01:00:00+01,POINT(411258.0460999999 4814717.1305)
SRBRGI3101673,Лазова вода,Lazova voda,"3101","3","70866",2020/07/16 13:40:35+02,POINT(396055.79279999994 4820204.070699999)
SRBRGI3101674,Врело,Vrelo,"3101","3","70866",2020/07/17 09:17:55+02,POINT(396415.92980000004 4819543.657)
SRBRGI3101675,Бела вода,Bela voda,"3101","3","70866",2017/02/01 01:00:00+01,POINT(397603.1375000002 4818959.997400001)
SRBRGI3101676,Обарак,Obarak,"3101","3","70866",2017/02/01 01:00:00+01,POINT(393767.06850000005 4820388.4856)
SRBRGI3101677,Звечан,Zvečan,"3101","3","70866",2020/07/17 09:17:55+02,POINT(391709.54920000024 4818298.3059)
SRBRGI3101678,Водице,Vodice,"3101","4","70971",2020/07/17 09:17:55+02,POINT(387655.6130999997 4820496.9739)
SRBRGI3101679,Вучетина,Vučetina,"3101","3","70971",2020/07/16 13:40:35+02,POINT(380533.6964999996 4818072.2645)
SRBRGI3101680,Слатка вода,Slatka voda,"3101","3","70971",2020/07/16 13:40:35+02,POINT(375580.9397 4818914.524900001)
SRBRGI3101681,Грљевац,Grljevac,"3101","3","70971",2020/07/17 09:17:55+02,POINT(368949.7604 4816162.375)
SRBRGI3101682,Пирова вода,Pirova voda,"3101","3","70971",2017/02/01 01:00:00+01,POINT(359445.9112 4819888.157500001)
SRBRGI3101683,Колибе,Kolibe,"3101","3","70971",2020/07/17 09:18:43+02,POINT(357974.71779999975 4819636.5046)
SRBRGI3101684,Студенци,Studenci,"3101","3","70971",2020/07/17 09:18:43+02,POINT(356861.9922000002 4820443.772500001)
SRBRGI3101685,Зови до,Zovi do,"3101","3","70971",2017/02/01 01:00:00+01,POINT(361000.34140000027 4812536.9595)
SRBRGI3101686,Капавац,Kapavac,"3101","3","70980",2020/07/17 09:18:43+02,POINT(387962.49010000005 4812581.7106)
SRBRGI3101687,Бунарац,Bunarac,"3101","3","70980",2017/02/01 01:00:00+01,POINT(391182.34860000014 4811881.320699999)
SRBRGI3101688,Кулина,Kulina,"3101","3","70866",2017/02/01 01:00:00+01,POINT(397832.7962999996 4811932.1208)
SRBRGI3101689,Велагина чесма,Velagina česma,"3106","4","70866",2017/02/01 01:00:00+01,POINT(400785.81680000015 4814525.3072)
SRBRGI3101690,Рикавац,Rikavac,"3101","4","70866",2020/07/17 09:18:43+02,POINT(400641.0888 4813802.7382)
SRBRGI3101691,Студенац,Studenac,"3101","3","70866",2020/07/17 09:18:43+02,POINT(404814.6310999999 4810911.181500001)
SRBRGI3101692,Студенац,Studenac,"3101","3","70866",2020/07/17 09:18:43+02,POINT(410600.9308000002 4813660.2839)
SRBRGI3101693,Матијевића чесма,Matijevića česma,"3106","4","70866",2017/02/01 01:00:00+01,POINT(409112.9325000001 4813254.643200001)
SRBRGI3101694,Кудевац,Kudevac,"3101","3","70653",2020/07/16 13:40:35+02,POINT(457035.53560000006 4813000.6205)
SRBRGI3101695,Врело,Vrelo,"3101","3","70653",2020/07/17 09:21:05+02,POINT(458067.31209999975 4813239.5658)
SRBRGI3101696,Завоје,Zavoje,"3101","3","70017",2017/02/01 01:00:00+01,POINT(491655.8214999996 4810559.1951)
SRBRGI3101697,Пећурина,Pećurina,"3101","3","71315",2017/02/01 01:00:00+01,POINT(574609.4769000001 4811468.0407)
SRBRGI3101698,Црвљивац,Crvljivac,"3101","3","71064",2020/07/17 09:21:05+02,POINT(581042.0560999997 4810388.541200001)
SRBRGI3101699,Пасарело,Pasarelo,"3101","3","71064",2020/07/17 09:21:05+02,POINT(593763.0563000003 4811872.0276999995)
SRBRGI3101700,Биљаница,Biljanica,"3101","3","70602",2017/02/01 01:00:00+01,POINT(628348.8406999996 4811244.731899999)
SRBRGI3101701,Три кладенца,Tri kladenca,"3101","4","70939",2021/03/16 14:15:34+01,POINT(634779.1283 4806593.771)
SRBRGI3101702,Три кладенца,Tri kladenca,"3101","4","70939",2017/02/01 01:00:00+01,POINT(634793.8389999997 4806582.235099999)
SRBRGI3101703,Барије,Barije,"3101","3","71064",2020/07/17 09:21:05+02,POINT(591546.1915999996 4810085.0057)
SRBRGI3101704,Алибашина чесма,Alibašina česma,"3106","3","71315",2017/02/01 01:00:00+01,POINT(572614.2500999998 4805343.453400001)
SRBRGI3101705,Глогче,Glogče,"3101","3","70025",2017/02/01 01:00:00+01,POINT(551125.0132999998 4804627.2249)
SRBRGI3101706,Јасенова вода,Jasenova voda,"3101","3","70025",2020/07/17 09:58:26+02,POINT(550686.7695000004 4804166.126599999)
SRBRGI3101707,Бачкала,Bačkala,"3101","3","70025",2017/02/01 01:00:00+01,POINT(541805.7083 4804541.4997000005)
SRBRGI3101708,Дупинац,Dupinac,"3101","4","70017",2017/02/01 01:00:00+01,POINT(508408.21329999994 4809237.731000001)
SRBRGI3101709,Манити извор,Maniti izvor,"3101","3","70343",2020/07/17 09:58:26+02,POINT(492369.50850000046 4807093.794500001)
SRBRGI3101710,Јованова вода,Jovanova voda,"3101","4","71021",2017/02/01 01:00:00+01,POINT(466826.74260000046 4805750.9125)
SRBRGI3101711,Татин точак,Tatin točak,"3101","3","70653",2020/07/17 09:58:26+02,POINT(455845.7193 4806213.4373)
SRBRGI3101712,Миковска вода,Mikovska voda,"3101","3","70564",2017/02/01 01:00:00+01,POINT(452853.2751000002 4805561.2059)
SRBRGI3101713,Смрдан чесма,Smrdan česma,"3106","3","70564",2017/02/01 01:00:00+01,POINT(445028.73649999965 4808711.606000001)
SRBRGI3101714,Чардак,Čardak,"3101","3","70980",2020/07/17 10:00:35+02,POINT(398653.50100000016 4805020.672900001)
SRBRGI3101715,Крџава,Krdžava,"3101","3","70980",2020/07/17 10:00:35+02,POINT(391476.96219999995 4808808.7596)
SRBRGI3101716,Зеачка чесма,Zeačka česma,"3106","3","70980",2017/02/01 01:00:00+01,POINT(378972.2002999997 4808343.305299999)
SRBRGI3101717,Ћуповина,Ćupovina,"3103","3","70980",2017/02/01 01:00:00+01,POINT(375341.44820000045 4802123.600099999)
SRBRGI3101718,Рикавци,Rikavci,"3101","4","70980",2020/07/17 10:00:35+02,POINT(383116.24899999984 4802526.3136)
SRBRGI3101719,Обарак,Obarak,"3101","3","70980",2020/07/17 10:03:51+02,POINT(384163.48199999984 4801396.7190000005)
SRBRGI3101720,Велика корита,Velika korita,"3101","3","71072",2020/07/17 10:03:51+02,POINT(425577.05979999993 4797512.898)
SRBRGI3101721,Врело,Vrelo,"3101","3","70564",2020/07/16 13:40:35+02,POINT(438316.16339999996 4797680.430299999)
SRBRGI3101722,Милошица,Milošica,"3101","4","70564",2020/07/17 10:03:51+02,POINT(439280.0784 4798621.648)
SRBRGI3101723,Хајдучка вода,Hajdučka voda,"3101","3","70564",2020/07/17 10:03:51+02,POINT(438815.9286000002 4801475.4737)
SRBRGI3101724,Врела,Vrela,"3101","3","70564",2020/07/17 10:03:51+02,POINT(445387.79980000015 4800007.0844)
SRBRGI3101725,Добра вода,Dobra voda,"3101","3","70564",2020/07/17 10:03:51+02,POINT(449967.8239000002 4800670.955700001)
SRBRGI3101726,Студенац,Studenac,"3101","3","70564",2017/02/01 01:00:00+01,POINT(453259.41139999963 4801264.893200001)
SRBRGI3101727,Љубивода,Ljubivoda,"3101","3","71021",2017/02/01 01:00:00+01,POINT(460640.2428000001 4800024.7886)
SRBRGI3101728,Лескова вода,Leskova voda,"3101","3","71021",2020/07/16 13:40:35+02,POINT(477927.9060000004 4798119.8609)
SRBRGI3101729,Партизанске воде,Partizanske vode,"3101","3","70998",2017/02/01 01:00:00+01,POINT(538523.9423000002 4803392.941199999)
SRBRGI3101730,Деловска чесма,Delovska česma,"3106","3","71307",2017/02/01 01:00:00+01,POINT(581364.8321000002 4799690.8838)
SRBRGI3101731,Врело,Vrelo,"3101","3","71285",2017/02/01 01:00:00+01,POINT(590513.6129000001 4799358.8311)
SRBRGI3101732,Ковачевац,Kovačevac,"3101","3","71285",2017/02/01 01:00:00+01,POINT(589376.6961000003 4798823.3133000005)
SRBRGI3101733,Студенац,Studenac,"3101","3","71064",2017/02/01 01:00:00+01,POINT(602791.0979000004 4799763.9089)
SRBRGI3101734,Мијин кладенац,Mijin kladenac,"3101","3","70084",2020/07/17 10:08:52+02,POINT(609048.5099 4801692.7455)
SRBRGI3101735,Три кладенца,Tri kladenca,"3101","4","70939",2017/02/01 01:00:00+01,POINT(647938.8945000004 4797235.8101)
SRBRGI3101736,Три кладенца,Tri kladenca,"3101","4","70939",2017/02/01 01:00:00+01,POINT(648433.1370999999 4797129.7118999995)
SRBRGI3101737,Голема бара,Golema bara,"3101","3","70939",2020/07/17 10:08:52+02,POINT(640710.4688999997 4793976.9604)
SRBRGI3101738,Ошљанац,Ošljanac,"3101","3","70084",2017/02/01 01:00:00+01,POINT(597722.5970999999 4793649.111199999)
SRBRGI3101739,Смрденац,Smrdenac,"3101","3","71285",2017/02/01 01:00:00+01,POINT(588190.3021 4794957.478399999)
SRBRGI3101740,Воднички камен,Vodnički kamen,"3101","3","71285",2017/02/01 01:00:00+01,POINT(586642.7510000002 4794117.9539)
SRBRGI3101741,Црквица,Crkvica,"3101","3","71307",2017/02/01 01:00:00+01,POINT(580368.8062000005 4795857.592800001)
SRBRGI3101742,Марина вода,Marina voda,"3101","3","71021",2020/07/17 10:08:52+02,POINT(485147.3496000003 4793246.4531)
SRBRGI3101743,Врела,Vrela,"3101","3","71021",2020/07/16 13:40:35+02,POINT(484375.30700000003 4791378.142899999)
SRBRGI3101744,Врела,Vrela,"3101","4","71021",2017/02/01 01:00:00+01,POINT(477842.1626000004 4795718.421700001)
SRBRGI3101745,Кнежевске баре,Kneževske bare,"3101","4","70343",2017/02/01 01:00:00+01,POINT(486562.84669999965 4792754.2886)
SRBRGI3101746,Кнежевске баре,Kneževske bare,"3101","4","70343",2017/02/01 01:00:00+01,POINT(486406.47759999987 4792827.3138)
